"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","Shape_Leng","Shape_Area"
"1","01","001",201,"201",1317,"001317","Val di Chy",NA,0,27898.2579791,13831043.7751
"1","01","001",201,"201",1318,"001318","Valchiusa",NA,0,71133.145696,49626792.6085
"1","01","002",0,"002",2002,"002002","Alagna Valsesia",NA,0,58173.4839823,133171390.232
"1","01","002",0,"002",2003,"002003","Albano Vercellese",NA,0,24589.6510559,13780857.7604
"1","01","002",0,"002",2004,"002004","Alice Castello",NA,0,24342.5072302,24565043.0946
"1","01","002",0,"002",2006,"002006","Arborio",NA,0,24628.9686683,23310207.5669
"1","01","002",0,"002",2007,"002007","Asigliano Vercellese",NA,0,27296.939081,26315537.2729
"1","01","002",0,"002",2008,"002008","Balmuccia",NA,0,20136.966087,9788468.3813
"1","01","002",0,"002",2009,"002009","Balocco",NA,0,25485.2529484,16807998.3026
"1","01","002",0,"002",2011,"002011","Bianzè",NA,0,37035.822719,41805854.4609
"1","01","002",0,"002",2014,"002014","Boccioleto",NA,0,27834.9421908,33870637.0986
"1","01","002",0,"002",2015,"002015","Borgo d'Ale",NA,0,37132.3834119,39569748.0857
"1","01","002",0,"002",2016,"002016","Borgosesia",NA,0,40718.5495597,41089790.7936
"1","01","002",0,"002",2017,"002017","Borgo Vercelli",NA,0,26147.4670653,19295354.7559
"1","01","002",0,"002",2021,"002021","Buronzo",NA,0,23478.9634759,25076743.1098
"1","01","002",0,"002",2025,"002025","Campertogno",NA,0,33893.1272985,34136402.1731
"1","01","002",0,"002",2029,"002029","Carcoforo",NA,0,19440.6589363,22800181.2575
"1","01","002",0,"002",2030,"002030","Caresana",NA,0,33289.7254786,24108778.7764
"1","01","002",0,"002",2031,"002031","Caresanablot",NA,0,19877.0445994,11021817.0036
"1","01","002",0,"002",2032,"002032","Carisio",NA,0,22869.0190013,30105848.6883
"1","01","002",0,"002",2033,"002033","Casanova Elvo",NA,0,19123.1303614,16205038.5239
"1","01","002",0,"002",2035,"002035","San Giacomo Vercellese",NA,0,12990.610456,9604361.29143
"1","01","002",0,"002",2041,"002041","Cervatto",NA,0,12822.8036394,9537948.69817
"1","01","002",0,"002",2042,"002042","Cigliano",NA,0,30463.4494692,25343563.5688
"1","01","002",0,"002",2043,"002043","Civiasco",NA,0,15915.5135159,7388189.51714
"1","01","002",0,"002",2045,"002045","Collobiano",NA,0,22632.2609479,9223066.8958
"1","01","002",0,"002",2047,"002047","Costanzana",NA,0,33035.1469133,20967760.2416
"1","01","002",0,"002",2048,"002048","Cravagliana",NA,0,35787.8117991,34856268.8923
"1","01","002",0,"002",2049,"002049","Crescentino",NA,0,42848.6497664,48223421.06
"1","01","002",0,"002",2052,"002052","Crova",NA,0,23845.9185074,14016269.2179
"1","01","002",0,"002",2054,"002054","Desana",NA,0,22634.0443663,16476829.4343
"1","01","002",0,"002",2057,"002057","Fobello",NA,0,24712.5283095,28140140.5025
"1","01","002",0,"002",2058,"002058","Fontanetto Po",NA,0,30661.3431975,23242471.0072
"1","01","002",0,"002",2059,"002059","Formigliana",NA,0,24668.367228,16762671.7156
"1","01","002",0,"002",2061,"002061","Gattinara",NA,0,27297.6721401,33666612.0155
"1","01","002",0,"002",2062,"002062","Ghislarengo",NA,0,15875.4578165,12503042.4106
"1","01","002",0,"002",2065,"002065","Greggio",NA,0,22335.1376727,11881870.0451
"1","01","002",0,"002",2066,"002066","Guardabosone",NA,0,17961.0013279,6087555.8462
"1","01","002",0,"002",2067,"002067","Lamporo",NA,0,19985.1443204,9643998.46474
"1","01","002",0,"002",2068,"002068","Lenta",NA,0,17315.6409176,18970288.1938
"1","01","002",0,"002",2070,"002070","Lignana",NA,0,30787.9259338,22574010.0541
"1","01","002",0,"002",2071,"002071","Livorno Ferraris",NA,0,43679.2766065,57991734.03
"1","01","002",0,"002",2072,"002072","Lozzolo",NA,0,17186.0596459,6666970.22766
"1","01","002",0,"002",2078,"002078","Mollia",NA,0,18597.9227871,13917785.5975
"1","01","002",0,"002",2079,"002079","Moncrivello",NA,0,40074.3825705,20181782.0312
"1","01","002",0,"002",2082,"002082","Motta de' Conti",NA,0,24045.2757373,11715871.4451
"1","01","002",0,"002",2088,"002088","Olcenengo",NA,0,20961.5253767,16495891.7648
"1","01","002",0,"002",2089,"002089","Oldenico",NA,0,14991.8059459,6527059.95556
"1","01","002",0,"002",2090,"002090","Palazzolo Vercellese",NA,0,18980.3010718,13939609.7307
"1","01","002",0,"002",2091,"002091","Pertengo",NA,0,14671.5608568,8294881.6766
"1","01","002",0,"002",2093,"002093","Pezzana",NA,0,28762.5913011,17351776.8149
"1","01","002",0,"002",2096,"002096","Pila",NA,0,14770.5409619,8690344.92882
"1","01","002",0,"002",2097,"002097","Piode",NA,0,18367.6555536,13597678.0242
"1","01","002",0,"002",2102,"002102","Postua",NA,0,27878.8527373,16178112.2095
"1","01","002",0,"002",2104,"002104","Prarolo",NA,0,21599.9834702,11538908.6873
"1","01","002",0,"002",2107,"002107","Quarona",NA,0,22645.9259482,16156018.1274
"1","01","002",0,"002",2108,"002108","Quinto Vercellese",NA,0,19463.2102047,10902582.4097
"1","01","002",0,"002",2110,"002110","Rassa",NA,0,27566.911379,43270253.3213
"1","01","002",0,"002",2113,"002113","Rimella",NA,0,23321.3883858,26270522.2566
"1","01","002",0,"002",2115,"002115","Rive",NA,0,21618.4081229,9409045.18496
"1","01","002",0,"002",2116,"002116","Roasio",NA,0,40376.2863381,27915104.6322
"1","01","002",0,"002",2118,"002118","Ronsecco",NA,0,35671.4683719,24475440.7124
"1","01","002",0,"002",2121,"002121","Rossa",NA,0,20805.9322209,11837947.8421
"1","01","002",0,"002",2122,"002122","Rovasenda",NA,0,26294.3900144,29267730.4403
"1","01","002",0,"002",2126,"002126","Salasco",NA,0,21069.7207028,12187479.5314
"1","01","002",0,"002",2127,"002127","Sali Vercellese",NA,0,14114.5629816,8776647.7856
"1","01","002",0,"002",2128,"002128","Saluggia",NA,0,27276.9611036,31597997.8078
"1","01","002",0,"002",2131,"002131","San Germano Vercellese",NA,0,28866.0345983,30640254.7553
"1","01","002",0,"002",2133,"002133","Santhià",NA,0,41444.6318159,53129033.5855
"1","01","002",0,"002",2134,"002134","Scopa",NA,0,21613.503826,22533517.2696
"1","01","002",0,"002",2135,"002135","Scopello",NA,0,32141.8811344,18254690.2346
"1","01","002",0,"002",2137,"002137","Serravalle Sesia",NA,0,23548.8385375,20904964.3838
"1","01","002",0,"002",2142,"002142","Stroppiana",NA,0,24139.3343431,18314080.37
"1","01","002",0,"002",2147,"002147","Tricerro",NA,0,21951.3243257,12249127.75
"1","01","002",0,"002",2148,"002148","Trino",NA,0,61876.8621864,70605834.6364
"1","01","002",0,"002",2150,"002150","Tronzano Vercellese",NA,0,43490.2486047,44750869.5162
"1","01","002",0,"002",2152,"002152","Valduggia",NA,0,31422.8808221,28426708.0338
"1","01","002",0,"002",2156,"002156","Varallo",NA,0,63671.7055891,102973795.821
"1","01","002",0,"002",2158,"002158","Vercelli",NA,1,63302.3875684,79774675.5139
"1","01","002",0,"002",2163,"002163","Villarboit",NA,0,27847.0631935,25510949.8099
"1","01","002",0,"002",2164,"002164","Villata",NA,0,19435.1823039,14582452.4744
"1","01","002",0,"002",2166,"002166","Vocca",NA,0,25034.2876445,20257339.2855
"1","01","002",0,"002",2170,"002170","Alto Sermenza",NA,0,37252.672096,60325689.8233
"1","01","002",0,"002",2171,"002171","Cellio con Breia",NA,0,24754.4801663,17279575.448
"1","01","003",0,"003",3001,"003001","Agrate Conturbia",NA,0,21626.0396756,14536191.5661
"1","01","003",0,"003",3002,"003002","Ameno",NA,0,15072.0275243,9996458.27
"1","01","003",0,"003",3006,"003006","Armeno",NA,0,29736.2942043,31515253.1578
"1","01","003",0,"003",3008,"003008","Arona",NA,0,25982.1886925,15169792.1913
"1","01","003",0,"003",3012,"003012","Barengo",NA,0,25074.8509977,19492837.6883
"1","01","003",0,"003",3016,"003016","Bellinzago Novarese",NA,0,33673.0892021,39178803.9417
"1","01","003",0,"003",3018,"003018","Biandrate",NA,0,25153.8051443,12453700.1743
"1","01","003",0,"003",3019,"003019","Boca",NA,0,17372.2111007,9607983.54909
"1","01","003",0,"003",3021,"003021","Bogogno",NA,0,16332.331826,8482645.18528
"1","01","003",0,"003",3022,"003022","Bolzano Novarese",NA,0,8465.67210725,3304346.06531
"1","01","003",0,"003",3023,"003023","Borgolavezzaro",NA,0,24373.3810929,21091463.8083
"1","01","003",0,"003",3024,"003024","Borgomanero",NA,0,38988.6508513,32254447.7799
"1","01","003",0,"003",3025,"003025","Borgo Ticino",NA,0,21821.7153872,13381191.475
"1","01","003",0,"003",3026,"003026","Briga Novarese",NA,0,12145.6839541,4747929.10434
"1","01","003",0,"003",3027,"003027","Briona",NA,0,36170.2195305,24756342.3983
"1","01","003",0,"003",3030,"003030","Caltignaga",NA,0,25527.8649162,22321271.1708
"1","01","003",0,"003",3032,"003032","Cameri",NA,0,34484.2339115,39985153.8929
"1","01","003",0,"003",3036,"003036","Carpignano Sesia",NA,0,22697.9778521,14655646.1159
"1","01","003",0,"003",3037,"003037","Casalbeltrame",NA,0,20673.0951766,16040671.9275
"1","01","003",0,"003",3039,"003039","Casaleggio Novara",NA,0,21340.5544937,10531045.8967
"1","01","003",0,"003",3040,"003040","Casalino",NA,0,33434.8799365,39489311.8396
"1","01","003",0,"003",3041,"003041","Casalvolone",NA,0,22896.9347213,17484464.5486
"1","01","003",0,"003",3042,"003042","Castellazzo Novarese",NA,0,18225.8606216,10791743.1911
"1","01","003",0,"003",3043,"003043","Castelletto sopra Ticino",NA,0,20320.8047494,14641347.5369
"1","01","003",0,"003",3044,"003044","Cavaglietto",NA,0,13655.2611449,6485405.33551
"1","01","003",0,"003",3045,"003045","Cavaglio d'Agogna",NA,0,18060.3689624,9833438.40875
"1","01","003",0,"003",3047,"003047","Cavallirio",NA,0,15495.831932,8326103.26457
"1","01","003",0,"003",3049,"003049","Cerano",NA,0,32894.3909553,32633549.0133
"1","01","003",0,"003",3051,"003051","Colazza",NA,0,7943.30015779,3161746.03777
"1","01","003",0,"003",3052,"003052","Comignago",NA,0,11136.8960365,4449273.12605
"1","01","003",0,"003",3055,"003055","Cressa",NA,0,14218.1887583,7103501.27965
"1","01","003",0,"003",3058,"003058","Cureggio",NA,0,16643.6572163,8506736.298
"1","01","003",0,"003",3060,"003060","Divignano",NA,0,13260.3728234,4934582.74654
"1","01","003",0,"003",3062,"003062","Dormelletto",NA,0,11883.6749232,7252201.30349
"1","01","003",0,"003",3065,"003065","Fara Novarese",NA,0,20209.8040489,9214519.2735
"1","01","003",0,"003",3066,"003066","Fontaneto d'Agogna",NA,0,31475.7671944,21170241.6726
"1","01","003",0,"003",3068,"003068","Galliate",NA,0,37741.6396474,29366287.3053
"1","01","003",0,"003",3069,"003069","Garbagna Novarese",NA,0,19727.4496401,10049381.4918
"1","01","003",0,"003",3070,"003070","Gargallo",NA,0,10924.9928933,3769700.31198
"1","01","003",0,"003",3073,"003073","Ghemme",NA,0,25004.9606539,20643871.0131
"1","01","003",0,"003",3076,"003076","Gozzano",NA,0,17951.6432606,12582087.9413
"1","01","003",0,"003",3077,"003077","Granozzo con Monticello",NA,0,25998.3997385,19520894.6791
"1","01","003",0,"003",3079,"003079","Grignasco",NA,0,17147.7328611,14333575.7864
"1","01","003",0,"003",3082,"003082","Invorio",NA,0,25659.7687755,17371697.8454
"1","01","003",0,"003",3083,"003083","Landiona",NA,0,12801.5563943,7283297.27577
"1","01","003",0,"003",3084,"003084","Lesa",NA,0,18629.348664,13580718.9642
"1","01","003",0,"003",3088,"003088","Maggiora",NA,0,17402.369399,10658605.0533
"1","01","003",0,"003",3090,"003090","Mandello Vitta",NA,0,13213.2056234,5854095.63698
"1","01","003",0,"003",3091,"003091","Marano Ticino",NA,0,18614.8190409,7787972.59825
"1","01","003",0,"003",3093,"003093","Massino Visconti",NA,0,11501.6699416,6863852.63631
"1","01","003",0,"003",3095,"003095","Meina",NA,0,17338.9924197,7535318.80292
"1","01","003",0,"003",3097,"003097","Mezzomerico",NA,0,15945.3696695,7718716.54882
"1","01","003",0,"003",3098,"003098","Miasino",NA,0,12980.2798523,5520876.58697
"1","01","003",0,"003",3100,"003100","Momo",NA,0,28165.5477106,23590737.9253
"1","01","003",0,"003",3103,"003103","Nebbiuno",NA,0,16106.8505211,8265019.76239
"1","01","003",0,"003",3104,"003104","Nibbiola",NA,0,20299.6592612,11342142.881
"1","01","003",0,"003",3106,"003106","Novara",NA,1,66031.8289474,103049898.25
"1","01","003",0,"003",3108,"003108","Oleggio",NA,0,38956.8531168,37794506.9493
"1","01","003",0,"003",3109,"003109","Oleggio Castello",NA,0,14837.4579576,5935212.21262
"1","01","003",0,"003",3112,"003112","Orta San Giulio",NA,0,14120.2561164,6650045.79502
"1","01","003",0,"003",3114,"003114","Paruzzaro",NA,0,16908.0310043,5227199.78881
"1","01","003",0,"003",3115,"003115","Pella",NA,0,18607.294112,8133786.32197
"1","01","003",0,"003",3116,"003116","Pettenasco",NA,0,13630.8220592,7070846.54137
"1","01","003",0,"003",3119,"003119","Pisano",NA,0,9531.02033959,2765940.39768
"1","01","003",0,"003",3120,"003120","Pogno",NA,0,17035.548739,9864810.06142
"1","01","003",0,"003",3121,"003121","Pombia",NA,0,20859.1288236,12296729.8422
"1","01","003",0,"003",3122,"003122","Prato Sesia",NA,0,17445.3915024,12125913.0271
"1","01","003",0,"003",3129,"003129","Recetto",NA,0,15896.5734657,8852498.92026
"1","01","003",0,"003",3130,"003130","Romagnano Sesia",NA,0,27056.6517138,17975699.0302
"1","01","003",0,"003",3131,"003131","Romentino",NA,0,29844.9002606,17690718.889
"1","01","003",0,"003",3133,"003133","San Maurizio d'Opaglio",NA,0,14140.7002633,8509815.75698
"1","01","003",0,"003",3134,"003134","San Nazzaro Sesia",NA,0,19372.4697905,11450687.1575
"1","01","003",0,"003",3135,"003135","San Pietro Mosezzo",NA,0,37273.1552199,34899250.7937
"1","01","003",0,"003",3138,"003138","Sillavengo",NA,0,20716.7483227,9535185.47835
"1","01","003",0,"003",3139,"003139","Sizzano",NA,0,18415.4769826,10754414.6456
"1","01","003",0,"003",3140,"003140","Soriso",NA,0,13469.1757297,6371759.03177
"1","01","003",0,"003",3141,"003141","Sozzago",NA,0,16499.9547348,12914424.1071
"1","01","003",0,"003",3143,"003143","Suno",NA,0,26575.0239718,21327045.6107
"1","01","003",0,"003",3144,"003144","Terdobbiate",NA,0,17454.5495382,8463199.07975
"1","01","003",0,"003",3146,"003146","Tornaco",NA,0,21211.0769408,13241004.3252
"1","01","003",0,"003",3149,"003149","Trecate",NA,0,38238.9178571,38222451.1612
"1","01","003",0,"003",3153,"003153","Vaprio d'Agogna",NA,0,19119.8561242,10012243.8128
"1","01","003",0,"003",3154,"003154","Varallo Pombia",NA,0,25170.0898036,13767985.5853
"1","01","003",0,"003",3158,"003158","Vespolate",NA,0,32786.2500573,17779785.7173
"1","01","003",0,"003",3159,"003159","Vicolungo",NA,0,26612.6324915,13293833.4883
"1","01","003",0,"003",3164,"003164","Vinzaglio",NA,0,21316.7051148,15463493.8312
"1","01","003",0,"003",3166,"003166","Gattico-Veruno",NA,0,27986.705557,26187063.1603
"1","01","004",0,"004",4001,"004001","Acceglio",NA,0,57487.4274041,151527804.412
"1","01","004",0,"004",4002,"004002","Aisone",NA,0,34899.3852253,36917309.7072
"1","01","004",0,"004",4003,"004003","Alba",NA,0,59285.1661984,53585195.1586
"1","01","004",0,"004",4004,"004004","Albaretto della Torre",NA,0,12272.8389311,4589936.58939
"1","01","004",0,"004",4005,"004005","Alto",NA,0,14594.624242,7461632.55968
"1","01","004",0,"004",4006,"004006","Argentera",NA,0,41500.6444246,76259218.2187
"1","01","004",0,"004",4007,"004007","Arguello",NA,0,13009.7710861,4917434.36642
"1","01","004",0,"004",4008,"004008","Bagnasco",NA,0,30209.3308751,30949086.9508
"1","01","004",0,"004",4009,"004009","Bagnolo Piemonte",NA,0,40732.0103358,63249396.5395
"1","01","004",0,"004",4010,"004010","Baldissero d'Alba",NA,0,24498.2479302,15326319.0466
"1","01","004",0,"004",4011,"004011","Barbaresco",NA,0,13663.8739094,7763636.95957
"1","01","004",0,"004",4012,"004012","Barge",NA,0,72089.3397035,81991291.6467
"1","01","004",0,"004",4013,"004013","Barolo",NA,0,11822.041578,5709487.55653
"1","01","004",0,"004",4014,"004014","Bastia Mondovì",NA,0,18951.6968203,12000668.0555
"1","01","004",0,"004",4015,"004015","Battifollo",NA,0,19074.6944901,11119475.6223
"1","01","004",0,"004",4016,"004016","Beinette",NA,0,20640.3343537,17686280.8436
"1","01","004",0,"004",4017,"004017","Bellino",NA,0,37092.2669965,62069999.632
"1","01","004",0,"004",4018,"004018","Belvedere Langhe",NA,0,11752.9403014,5003011.21589
"1","01","004",0,"004",4019,"004019","Bene Vagienna",NA,0,38059.2533978,48967266.1589
"1","01","004",0,"004",4020,"004020","Benevello",NA,0,12296.1733408,5438921.93062
"1","01","004",0,"004",4021,"004021","Bergolo",NA,0,8143.55603027,3111766.32472
"1","01","004",0,"004",4022,"004022","Bernezzo",NA,0,26893.379938,25863327.0827
"1","01","004",0,"004",4023,"004023","Bonvicino",NA,0,13165.2146133,7240924.06857
"1","01","004",0,"004",4024,"004024","Borgomale",NA,0,17430.4665872,8477753.54857
"1","01","004",0,"004",4025,"004025","Borgo San Dalmazzo",NA,0,26798.8552491,22339821.8199
"1","01","004",0,"004",4026,"004026","Bosia",NA,0,10231.7611784,5540486.1377
"1","01","004",0,"004",4027,"004027","Bossolasco",NA,0,21209.5399444,14545271.1395
"1","01","004",0,"004",4028,"004028","Boves",NA,0,39519.6865663,50948293.8597
"1","01","004",0,"004",4029,"004029","Bra",NA,0,38855.118032,59529867.2747
"1","01","004",0,"004",4030,"004030","Briaglia",NA,0,13396.0563528,6237618.37486
"1","01","004",0,"004",4031,"004031","Briga Alta",NA,0,53309.4215671,52179619.9152
"1","01","004",0,"004",4032,"004032","Brondello",NA,0,15504.6589301,10124040.8425
"1","01","004",0,"004",4033,"004033","Brossasco",NA,0,33557.3356309,28063770.7614
"1","01","004",0,"004",4034,"004034","Busca",NA,0,61005.8072895,76764478.0471
"1","01","004",0,"004",4035,"004035","Camerana",NA,0,23267.6011723,23637728.5645
"1","01","004",0,"004",4037,"004037","Canale",NA,0,22098.369158,17865326.9882
"1","01","004",0,"004",4038,"004038","Canosio",NA,0,38138.7014107,48447560.9842
"1","01","004",0,"004",4039,"004039","Caprauna",NA,0,13768.7303033,11501819.0575
"1","01","004",0,"004",4040,"004040","Caraglio",NA,0,27587.5634012,41675953.6095
"1","01","004",0,"004",4041,"004041","Caramagna Piemonte",NA,0,28246.5624153,26328261.2567
"1","01","004",0,"004",4042,"004042","Cardè",NA,0,30100.5608511,19304252.8169
"1","01","004",0,"004",4043,"004043","Carrù",NA,0,23551.4091586,25838018.8718
"1","01","004",0,"004",4044,"004044","Cartignano",NA,0,18897.3461682,6419184.37442
"1","01","004",0,"004",4045,"004045","Casalgrasso",NA,0,35038.8889159,17806312.6106
"1","01","004",0,"004",4046,"004046","Castagnito",NA,0,16506.7556524,7114775.70568
"1","01","004",0,"004",4047,"004047","Casteldelfino",NA,0,27148.6149244,33951355.4231
"1","01","004",0,"004",4049,"004049","Castelletto Stura",NA,0,19633.4468612,17130098.9584
"1","01","004",0,"004",4050,"004050","Castelletto Uzzone",NA,0,19636.3430483,14858555.0676
"1","01","004",0,"004",4051,"004051","Castellinaldo d'Alba",NA,0,14294.5738859,7802882.97277
"1","01","004",0,"004",4052,"004052","Castellino Tanaro",NA,0,15909.99806,11539444.7549
"1","01","004",0,"004",4053,"004053","Castelmagno",NA,0,31399.3798353,49307026.5084
"1","01","004",0,"004",4054,"004054","Castelnuovo di Ceva",NA,0,11806.6611679,6262141.43723
